,Article Title,Category
560,"

Art Alert: Zaghloul Cultural Centre hosts filmmaker Bassem Yousri Thursday



Contemporary artist and independent filmmaker Bassem Yousri will present his artwork as part of a series which aims to showcase young talent on Thursday



",Art
561,"

Raucous Nigeria's blossoming art scene tweaks the powerful



In Nigeria, Africa's most populous country and among the most corrupt, politically charged visual art is flourishing in the face of adversity



",Art
562,"

Paintings outrage Islamic hard-liners in Pakistan



Pakistan's leading arts college challenges Islamic state with a series of paintings depicting Muslim clerics with strong homosexual overtones, triggering threats of violence by Islamic extremists



",Art
563,"

Egypt’s 2012 visual arts: Between political charge, global exposure and experimentation 



Egyptian artwork in 2012 presents a growing digital, young, politically charged and international movement



",Art
564,"

Brazilian cartoonist Latuff defends Egyptian counterpart El-Adl



Brazilian cartoonist Carlos Latuff stands in solidarity with his Egyptian counterpart Doaa El-Adl - who is to be questioned by the prosecutor general for her latest cartoon on the constitution and MB regime



",Art
565,"

Egyptian visual artist receives Spanish Contemporary Art award



Iman Eissa, a contemporary visual artist from Egypt, won the first Barcelona Museum of Contemporary Art award valued at 50,000 Euros



",Art
566,"

Nude paintings removed from Turkey state art gallery



Paintings of nude figures have been removed by officials from an exhibition by Turkish artist Emin Guloren at the State Fine Arts Gallery, a move condemned as censorship by trade union activists



",Art
567,"

'Long Live Free Art': Art as a weapon of resistance across generations



Critic Samir Gharib opens the month-long ArtTalks contemporary exhibition by comparing the works exploring art as catalyst for political change to 1930s revolutionary art movement 'Egyptian Art and Freedom Group'



",Art
568,"

Warhol's Mao portraits excluded from China show



The Andy Warhol: 15 Minutes Eternal exhibition, currently touring Asia, will be missing portraits of former Chinese leader Mao when it lands in China next year



",Art
569,"

Louvre boss to step down before delivering project in Abu Dhabi



Henri Loyrette, the man behind Louvre's major projects including the opening of an Islamic art's new wing and a Louvre museum in Abu Dhabi will step down in 2013



",Art
570,"

Art Alert: 3-day exhibition of Syrian and global art at Al-Hanager Art Centre



Opening Thursday, an exhibition of Syrian, Arab and European art, spotlighting dissident cartoonist Ali Farzat as part of 'Only Freedom' Syrian cultural evenings in Cairo



",Art
571,"

Veils, desires, and a woman’s revolution: Marwa Adel exhibits at Safarkhan Gallery



In 'The Journey', at Safarkhan in Zamalek, contemporary visual artist Marwa Adel challenges stereotypes of femininity



",Art
572,"

Man jailed for 2 years for defacing Rothko work



A Polish man who defaced a Mark Rothko painting in London's Tate Modern gallery with black ink to promote an obscure artistic creed was sentenced Thursday to two years in jail



",Art
573,"

Murals to mark revolution anniversary at El-Fan Midan



El-Fan Midan calls on visual artists to help paint a mural entitled 'The Revolution Continues' to be exhibited in Abdeen Square on 2 February



",Art
574,"

Afghan female artist beats the odds to create



Conceptual pieces, paintings and sculpture of a 23-year-old Afghan artist Malina Suliman hopes for revival of her country's arts scene, against all odds



",Art
575,"

 ""Light From the Middle East: New Photography"" at the Victoria and Albert Museum: A Review



The exhibition Light from the Middle East: New Photography runs at the Victoria and Albert Museum, London until 7 April 2013



",Art
576,"

Doha's Mathaf, more of an academy than simple museum



Looking into Arab art and creativity, Ahram Online speaks with Michelle Dezember, Mathaf Arab Museum of Modern Art acting director and head of the education and public programmes



",Art
577,"

ArtTalks hosts art appreciation seminar



On 29 January, Cairo's ArtTalks will organise a lecture by Egyptian art critic Mariam Hamdy to increase enjoyment of art



",Art
578,"

'Revolution Talks' of Egypt's revolution



Prince Mohammed Wahid Din Salim Museum in Matariya is to celebrate the second anniversary of Egypt's 2011 revolution on 27 and 28 January 2013 under the title 'Revolution Talks'



",Art
579,"

Art Institute of Boston’s Centennial commemorates the Arab Spring



As part of the Institute of Boston's centennial, they host an exhibition on the Arab Spring, as caught by the camera lens of a photographer who died in the Syrian uprising



",Art
580,"

Tunisia jails 16 Islamists for one month over art violence



Defendants linked with an art exhibit in Tunisia regarded as offensive to Islam receive a one-month jail term but get off on more serious charges



",Art
581,"

The Texas Arabs



In 2014, over 40 contemporary Arab artists will showcase work addressing aesthetic and societal questions about modern Arab culture at a major photography and visual art festival in Texas



",Art
582,"

Egypt's Farghali Abdel-Hafiz holds solo exhibition in Dubai



Artist Farghali Abdel-Hafiz exhibits a collection of paintings entitled ‘Past and Present Encounter’ this month at Dubai’s Lawrie Shabibi gallery



",Art
583,"

War in Iraq captured at new art exhibition in UK



Iraqi artist Satta Hashem captures through painting the experience of ten years of conflict at New Art Exchange Gallery in Nottingham



",Art
584,"

MuCEM, a major museum for the Mediterranean cultures to open soon



Museum Of Civilisation From Europe and The Mediterranean (MuCEM) to open in Spring 2013 in Marseille will Mediterranean arts and culture



",Art
585,"

Ayyam Gallery to open in London and Jeddah



Syrian independent art space Ayyam Gallery is to open branches in London and Jeddah this year, seeking to showcase Arab talent for a wider audience



",Art
586,"

Art auctioneers eye another bonanza in early 2013



The world's two biggest auction houses are predicting a bumper start to 2013, with estimates from key sales in London this February up sharply from last year



",Art
587,"

101 Arab works on auction at the Institut du Monde Arabe, Paris



""Syriart"" event will see works by 61 Arab artists go under the hammer on 21 January with proceeds going to support civilians in war-torn Syria



",Art
588,"

Hockney's 'Great Pyramid at Giza' to be auctioned at Christie's



A painting that reflects celebrated artist David Hockney’s obsession with Egypt will go to the highest bidder in February for an estimated cost of between £2.5 and £3.5 million



",Art
589,"

Marwa Adel's solo exhibition 'Faceless' opens 13 January in Dubai 



Dubai's Art Sawa hosts artwork by Egyptian visual artist Marwa Adel, tackling gender stereotypes and freedom



",Art
590,"

 Myanmar prison art tells story of repression



Using cigarette lighters, syringes and soap, artist Htein Lin produced more 200 while imprisoned for suspected opposition activity, despite harsh prison conditions, it became his ""studio""



",Art
591,"

Art Alert: Orientalist and contemporary views of Cairo at new exhibition in Zamalek



6 Contemporary Arts Gallery presents a photography exhibition by photojournalist Barry Iverson alongside lithograph prints produced by Orientalist painter David Roberts in the 1840s



",Art
592,"

Art Alert: Mashrou3 Hagar: Art Empowers! exhibition makes final stop in Cairo



Artwork that tackles women’s rights and struggles will be featured in an exhibition at Darb 1718 opening 9 January



",Art
593,"

London’s early Yemeni community exhibited in the UK



Multimedia show at London’s Mosaic Rooms traces role of early Yemeni communities in UK’s maritime and industrial heritage; photos by Egyptian photographer Youssef Nabil



",Art
594,"

Khaled Hafez tackles Egyptian identity in Dubai solo exhibition



Contemporary artist Khaled Hafez presents his first solo show in Dubai, opening 17 March, energetically cataloguing Egyptians' diverse identity on canvases with mixed media



",Art
595,"

Egyptian painter participates in freedom of expression festival in Norway



Norway celebrates freedom of expression in arts and culture festival 'Red Zone' held in Oslo from 28 February to 3 March, featuring an exhibition by Egyptian artist Mohamed Abla



",Art
