,Article Title,Category
1714,"

Suez Cement to invest in a renewable energy project



Euromoney Egypt conference continues with decision to invest in a wind farm to address energy crisis



",economy
1715,"

Suez Canal mega projects to drive economic growth in Egypt: Minister



Suez corridor project will draw $220 billion over 15 years, while new parallel waterway will reap at least $2-5 billion in the short term, says investment minster



",economy
1716,"

Egypt's deficit to hit 11% in FY 2014/15: Finance minister



Euromoney conference shows Egypt's budget deficit hitting 11 percent, despite structural adjustments



",economy
1717,"

Egypt's Qalaa says H1 net loss widens 11 percent






",economy
1718,"

Egyptian businesses to offer projects to global partners at summit



Euromoney conference announces economic summit in February that could help Egypt achieve goal of $10 billion in foreign direct investments by next year



",economy
1719,"

Suez Canal corridor project to cost $220 bn over 15 years: Minister



Euromoney conference unveils project to provide logistics and industrial hubs along 160 km of vital shipping lane



",economy
1720,"

EU plans for Iran gas imports if sanctions go






",economy
1721,"

Libyan budget deficit to double as strife hits oil output 






",economy
1722,"

Egyptian diplomats owe $2m in unpaid parking tickets to NYC



Egypt tops list of 180 countries owing a combined $16 million in parking tickets to the home of UN headquarters



",economy
1723,"

Starbucks to buy up Japan unit for $900 mn






",economy
1724,"

Egypt to receive $1.5 billion in housing, sanitation project funding from World Bank 



World Bank to offer Egypt soft loans and grants worth $500 million in social housing projects and $1 billion for sanitation project covering 760 villages



",economy
1725,"

Egypt's main index slightly up amid low turnover



Non-Arab foreigners are net buyers for LE3.9m and Egyptians are net sellers for LE3m, as daily turnover registers LE508.2m



",economy
1726,"

Fighting, payment problems disrupt Libya's food imports






",economy
1727,"

Palm Hills divests stake in Seashell developer



Divestment will allow the company to focus on its Hacienda Bay project



",economy
1728,"

China increasingly producing 'tools of torture' for export : Amnesty






",economy
1729,"

Egypt bourse buoyed by blue chips and foreign buying 



CIB, Medinet Nasr, and EFG-Hermes lift main index up as majority of stocks in the red



",economy
1730,"

Oil falls below $98 on sluggish demand, ample supply



Brent crude drops for third session in four as weak demand and strong supply outweigh expectations of cut in OPEC output



",economy
1731,"

 Alibaba IPO ranks as world's biggest after additional shares sold



E-commerce giant IPO becomes world's biggest ever at $25 billion after Alibaba and some shareholders sell additional shares



",economy
1732,"

Correction: EU, WFP to launch €60 million project to fight child labour in Egypt



European Union and World Food Program will work to keep children in school with focus on female students



",economy
1733,"

Egypt's natural gas exports drop 73.4 pct in July: Report



Gas exports drop sharply year-on-year in July, with the domestic electricity sector upping its consumption of total natural gas production



",economy
1734,"

Egypt stocks start week in the red 



The EGX30 slid down Sunday 0.1 pct, with the EGX70 shedding 0.63 pct



",economy
1735,"

Egypt reveals feed-in tariffs for renewable energy 



Government sets feed-in tariffs and offers reduced interest rates to encourage private sector participation in energy sector



",economy
1736,"

Suez Canal certificate sales inject LE27 bn into Egypt's banks: CBE governor



Sales of certificates to fund Suez Canal extension reap a total of LE64 billion, with 82 percent of buyers individuals



",economy
1737,"

Egypt's GASC buys 55,000 tonnes of US wheat






",economy
1738,"

As G20 chases growth goal, members differ on how to get there



Differences emerge at G20 meeting on how to boost world growth, fireproof the global banking system and close tax loopholes



",economy
1739,"

Egypt awards oil and gas exploration blocks






",economy
1740,"

Egypt's exports to Nile Basin countries up 15% in 2013: CAPMAS 



Sudan is the largest importer of Egyptian goods from the group of nine African nations, while Kenya is the largest exporter to Egypt



",economy
1741,"

Saudi Savola Group drops bid to acquire 51% of Bisco Misr 



Saudi food processing company drops bid to acquire controlling stake in Egyptian confectionery maker as rivals hold offers



",economy
1742,"

Dubai's Arabtec says plan for $40 billion Egypt housing scheme nearly completed






",economy
1743,"

Suez Canal annual revenues rise 12% in August



August 2014 revenues are up 12 percent year-on-year



",economy
1744,"

BNP Paribas chairman resigns: Company






",economy
1745,"

Argentina appeals against WTO ruling on imports






",economy
1746,"

Ford recalls 850,000 cars for air bag problem






",economy
1747,"

EU proposes deal to ensure Ukraine gas supplies






",economy
1748,"

Russia, Ukraine agree interim gas deal: EU energy chief






",economy
1749,"

Egypt's Sawiris still interested in Telecom Italia investment: Italiaonline






",economy
1750,"

 Apple plays defense on iPhone 6 bending, software concerns



Apple Inc. claims only 9 reported cases of bending iPhone 6 Plus in first six days of sale as shares close down 4% on Thursday



",economy
1751,"

Sawiris' Italiaonline IPO values company at 250-300 million euros






",economy
1752,"

Egypt stocks end week in red amid profit-taking



Local net-sellers seek to cash-in on recent gains in EGX30 real estate stocks; Ezz Steel slips after poor H1 results



",economy
1753,"

Egypt's BOP records $1.5 bn surplus in FY 2013/14



Egypt's balance of payments in surplus despite low tourism as remittances and Arab aid increase



",economy
1754,"

Egypt's Ezz Steel posts first-half net loss of LE176 mln



Egypt's largest steelmaker blames disrupted availability of utilities for reduced output and margins in the first 6 months of 2014



",economy
1755,"

Egypt awards new gas exploration rights to Italy's ENI



Three blocks in the Western Desert and Mediterranean should help Egypt cope with rising energy demands



",economy
1756,"

Apple iPhone rollout marred by ‘bendgate,’ dropped cell service






",economy
1757,"

Saudi could see budget deficit next year, risks draining reserves






",economy
1758,"

Tourists to Egypt rise 15.8% in July as travel bans lifted



Travel bans issued in February by several European countries after bomb blast in South Sinai - but warnings have since been lifted



",economy
1759,"

Profit-taking drags down Egypt's bourse near week's end 



EGX30 down 0.42% as investors cash in on recent gains in blue chip prices



",economy
1760,"

Egypt's stocks inch up as Egyptian investors buy



Egyptian stocks up for the second day in a row, buoyed by shares from the telecom and real estate sectors



",economy
1761,"

Dana Gas signs deal to recover $280 mln owed by Egypt



Egyptian government will pay Dana Gas hundreds of millions of debt arrears for its operations in the country



",economy
